C_R1,C_R2,C_Muscular_Fatigue,C_Sleep_Fatigue,C_X,C_Y,Exploit_Explore,A_num,Act,Instant_reward,Future_reward,Discounted_sum_of_rewards,NS_r1,NS_r2,NS_mf,NS_sf,NS_x,NS_y,Instant_Drive,Discounted_deviation,PNS_r1,PNS_r2,PNS_mf,PNS_sf,PNS_x,PNS_y,Loss_J,Loss_f
-0.71242195,-1.4247124,5.9823956,0.53460807,3.7999997,2.5999994,exploit,3,walking_down,2.776158094406128,tensor(5.4649e-06),tensor(2.7762),-0.72680086,-1.4534768,5.9943604,0.5348754,3.7999997,2.4999995,3.861262083053589,0.010042351,-0.14023626,-0.10940671,5.9532323,0.7455992,3.2001462,3.0061462,14.831983,2.8126872
-0.72680086,-1.4534768,5.9943604,0.5348754,3.7999997,2.4999995,exploit,3,walking_down,2.8180503845214844,tensor(5.6526e-06),tensor(2.8181),-0.7404608,-1.4808029,6.006349,0.53514284,3.7999997,2.3999996,3.8918111324310303,0.01004083,-0.24453086,-0.039358735,6.241147,0.6944005,3.00769,2.960144,15.068165,3.3457172
-0.7404608,-1.4808029,6.006349,0.53514284,3.7999997,2.3999996,exploit,5,doing_nothing,2.8615214824676514,tensor(5.8135e-06),tensor(2.8615),-0.75343776,-1.5067627,5.958298,0.5354104,3.7999997,2.3999996,3.920832872390747,0.010039625,-0.49752814,-0.854438,6.017664,0.5732356,3.0738845,2.8697102,15.2943735,1.2438437
-0.75343776,-1.5067627,5.958298,0.5354104,3.7999997,2.3999996,exploit,1,walking_left,2.9029579162597656,tensor(5.7337e-06),tensor(2.9030),-0.76576585,-1.5314246,5.970215,0.5356781,3.6999998,2.3999996,3.9484033584594727,0.010045354,-0.7322308,-1.4210067,5.8950663,0.5770353,3.7099323,2.3732703,15.51071,0.021487568
-0.76576585,-1.5314246,5.970215,0.5356781,3.6999998,2.3999996,exploit,1,walking_left,2.966902017593384,tensor(5.1567e-06),tensor(2.9669),-0.77747756,-1.5548534,5.9821553,0.53594595,3.6,2.3999996,3.974595546722412,0.010042261,-0.29607534,-0.44816518,5.9379396,0.5122335,3.4754186,2.2826536,15.717767,1.4883149
-0.77747756,-1.5548534,5.9821553,0.53594595,3.6,2.3999996,exploit,3,walking_down,3.0309956073760986,tensor(4.6037e-06),tensor(3.0310),-0.78860366,-1.5771108,5.9941196,0.53621393,3.6,2.2999997,3.9994781017303467,0.010043951,-0.23144901,-0.30987585,6.093069,0.6928268,2.8748195,2.626293,15.915591,2.582978
-0.78860366,-1.5771108,5.9941196,0.53621393,3.6,2.2999997,exploit,0,walking_right,3.0685040950775146,tensor(4.7339e-06),tensor(3.0685),-0.7991735,-1.5982553,6.006108,0.53648204,3.6999998,2.2999997,4.023116111755371,0.01003728,-0.53728783,-0.66300386,5.9100513,0.5682187,3.2494147,2.3574018,16.104877,1.1598353
-0.7991735,-1.5982553,6.006108,0.53648204,3.6999998,2.2999997,explore,5,doing_nothing,3.0768930912017822,tensor(5.0100e-06),tensor(3.0769),-0.80921483,-1.6183425,5.958059,0.53675026,3.6999998,2.2999997,4.045572757720947,0.010037855,-0.42847118,-0.6264843,5.900421,0.5380937,3.4891002,2.22866,16.285622,1.1816404
-0.80921483,-1.6183425,5.958059,0.53675026,3.6999998,2.2999997,explore,1,walking_left,2.8866066932678223,tensor(6.3929e-06),tensor(2.8866),-0.8187541,-1.6374254,5.969975,0.53701866,3.6,2.2999997,4.066906929016113,0.010041981,-0.2410534,-0.29687536,5.897953,0.6315837,2.985638,2.5086942,16.458244,2.5659363
-0.8187541,-1.6374254,5.969975,0.53701866,3.6,2.2999997,exploit,2,walking_up,3.173611640930176,tensor(4.3834e-06),tensor(3.1736),-0.82781637,-1.6555542,5.981915,0.5372872,3.6,2.3999996,4.0871734619140625,0.0100436015,-0.40837154,-0.6712655,6.0771995,0.49839777,2.8510635,2.6688237,16.622995,1.7885219
-0.82781637,-1.6555542,5.981915,0.5372872,3.6,2.3999996,exploit,2,walking_up,3.205897569656372,tensor(3.9885e-06),tensor(3.2059),-0.83642554,-1.6727765,5.993879,0.5375558,3.6,2.4999995,4.106427192687988,0.010044148,-0.42594892,-1.0436785,6.028516,0.5165985,3.7055733,2.1301553,16.780394,0.7138246
-0.83642554,-1.6727765,5.993879,0.5375558,3.6,2.4999995,exploit,2,walking_up,3.2415881156921387,tensor(3.6184e-06),tensor(3.2416),-0.84460425,-1.6891377,6.0058665,0.5378246,3.6,2.5999994,4.124718189239502,0.010043727,-0.5085795,-0.6441827,6.036678,0.8407303,3.299622,2.6945877,16.930597,1.3967186
-0.84460425,-1.6891377,6.0058665,0.5378246,3.6,2.5999994,explore,5,doing_nothing,3.2759616374969482,tensor(3.2827e-06),tensor(3.2760),-0.852374,-1.7046808,5.9578195,0.5380935,3.6,2.5999994,4.14209508895874,0.010044253,-0.73741823,-1.5309937,6.0350976,0.54150826,3.4774394,2.2989166,17.073866,0.15503757
-0.852374,-1.7046808,5.9578195,0.5380935,3.6,2.5999994,explore,2,walking_up,3.090919256210327,tensor(4.4040e-06),tensor(3.0909),-0.85975534,-1.7194468,5.969735,0.53836256,3.6,2.6999993,4.158602237701416,0.010035765,-0.23512697,-0.47255075,5.9306927,0.57742006,3.1158197,2.6206682,17.210625,2.188684
-0.85975534,-1.7194468,5.969735,0.53836256,3.6,2.6999993,explore,2,walking_up,3.1300277709960938,tensor(4.0556e-06),tensor(3.1300),-0.8667676,-1.7334745,5.9816747,0.53863174,3.6,2.7999992,4.1742844581604,0.010042621,-0.4802177,-0.76201427,5.858825,0.5654351,3.5117598,2.737759,17.340933,1.1206263
-0.8667676,-1.7334745,5.9816747,0.53863174,3.6,2.7999992,exploit,3,walking_down,3.3747518062591553,tensor(2.6862e-06),tensor(3.3748),-0.8734292,-1.7468008,5.993638,0.53890103,3.6,2.6999993,4.189182758331299,0.010042968,-0.39587644,-1.014555,5.9672933,0.44171757,2.9049687,3.0808353,17.465303,1.4024837
-0.8734292,-1.7468008,5.993638,0.53890103,3.6,2.6999993,explore,5,doing_nothing,3.399258852005005,tensor(2.7298e-06),tensor(3.3993),-0.8797577,-1.7594607,5.9456887,0.5391705,3.6,2.6999993,4.203336238861084,0.010040359,-0.8395163,-1.3026162,5.8792877,0.65952253,3.8793025,2.1333108,17.583775,0.62836576
-0.8797577,-1.7594607,5.9456887,0.5391705,3.6,2.6999993,exploit,3,walking_down,3.4254019260406494,tensor(2.6996e-06),tensor(3.4254),-0.88576984,-1.7714877,5.95758,0.5394401,3.6,2.5999994,4.2167816162109375,0.010036063,-0.43534747,-0.770032,5.8742895,0.60981417,2.7616882,3.0992992,17.696806,2.1697507
-0.88576984,-1.7714877,5.95758,0.5394401,3.6,2.5999994,explore,3,walking_down,3.226430654525757,tensor(5.2891e-06),tensor(3.2264),-0.89148134,-1.7829133,5.9694953,0.5397098,3.6,2.4999995,4.229554653167725,0.010043674,-0.56569713,-1.3613564,5.987678,0.3963308,2.5912566,3.214232,17.804317,1.8324246
-0.89148134,-1.7829133,5.9694953,0.5397098,3.6,2.4999995,exploit,0,walking_right,3.471224546432495,tensor(2.8367e-06),tensor(3.4712),-0.89690727,-1.7937677,5.9814343,0.53997964,3.6999998,2.4999995,4.241689682006836,0.010042393,-0.48747036,-0.87546587,5.96366,0.5558335,3.5382626,2.483141,17.906893,1.0379273
-0.89690727,-1.7937677,5.9814343,0.53997964,3.6999998,2.4999995,explore,5,doing_nothing,3.463726282119751,tensor(3.0608e-06),tensor(3.4637),-0.9,-1.8040793,5.933583,0.54024965,3.6999998,2.4999995,4.253217697143555,0.010044966,-0.5875249,-1.2494662,5.9477744,0.5929217,3.4947758,2.316366,18.004566,0.48534316
-0.9,-1.8040793,5.933583,0.54024965,3.6999998,2.4999995,exploit,0,walking_right,3.487975835800171,tensor(3.0150e-06),tensor(3.4880),-0.9,-1.8138753,5.94545,0.5405198,3.7999997,2.4999995,4.263293266296387,0.010042215,-0.9609644,-1.4277655,5.939327,0.492644,3.2156901,2.790474,18.090189,0.58033544
-0.9,-1.8138753,5.94545,0.5405198,3.7999997,2.4999995,explore,3,walking_down,3.278486967086792,tensor(5.6347e-06),tensor(3.2785),-0.9,-1.8231815,5.9573407,0.54079,3.7999997,2.3999996,4.271620750427246,0.010044449,-0.3464657,-0.6448535,5.9507637,0.6830808,3.0134983,2.872643,18.16106,2.5626836
-0.9,-1.8231815,5.9573407,0.54079,3.7999997,2.3999996,exploit,0,walking_right,3.50510835647583,tensor(3.3461e-06),tensor(3.5051),-0.9,-1.8320224,5.9692554,0.5410604,3.8999996,2.3999996,4.279535293579102,0.010039555,-0.47925097,-0.98066574,5.9852915,0.59494233,3.3278246,2.5109038,18.22862,1.2489148
-0.9,-1.8320224,5.9692554,0.5410604,3.8999996,2.3999996,explore,5,doing_nothing,3.499413013458252,tensor(3.5828e-06),tensor(3.4994),-0.9,-1.8404213,5.9215016,0.54133093,3.8999996,2.3999996,4.287056922912598,0.0100443745,-0.27556074,-0.67334795,6.047099,0.61110926,3.4998991,2.7868178,18.292915,2.0886064
-0.9,-1.8404213,5.9215016,0.54133093,3.8999996,2.3999996,explore,5,doing_nothing,3.5245585441589355,tensor(3.5113e-06),tensor(3.5246),-0.9,-1.8484002,5.87413,0.5416016,3.8999996,2.3999996,4.294206142425537,0.010042748,-0.9349432,-1.2495611,5.8317213,0.51102185,3.6380258,2.3325448,18.354126,0.43541896
-0.9,-1.8484002,5.87413,0.5416016,3.8999996,2.3999996,explore,0,walking_right,3.3203656673431396,tensor(4.2799e-06),tensor(3.3204),-0.9,-1.8559803,5.885878,0.5418724,3.9999995,2.3999996,4.301001071929932,0.010042654,-0.5470402,-0.95542717,5.6699195,0.48395255,4.1779246,2.2116323,18.412373,1.0562636
-0.9,-1.8559803,5.885878,0.5418724,3.9999995,2.3999996,explore,0,walking_right,3.3120176792144775,tensor(4.4830e-06),tensor(3.3120),-0.9,-1.8631812,5.89765,0.54214334,4.0999994,2.3999996,4.30745792388916,0.010043225,-0.8206487,-1.242712,5.903244,0.40866873,3.9016166,2.394719,18.467802,0.4493276
-0.9,-1.8631812,5.89765,0.54214334,4.0999994,2.3999996,exploit,1,walking_left,3.5413002967834473,tensor(3.9154e-06),tensor(3.5413),-0.9,-1.8700222,5.9094453,0.5424144,3.9999995,2.3999996,4.313594341278076,0.010046592,-0.30853164,-0.5327121,5.739299,0.6100973,3.696595,2.6055558,18.52059,2.3120112
-0.9,-1.8700222,5.9094453,0.5424144,3.9999995,2.3999996,exploit,1,walking_left,3.5926969051361084,tensor(3.4275e-06),tensor(3.5927),-0.9,-1.8765211,5.921264,0.5426856,3.8999996,2.3999996,4.3194260597229,0.010044712,-0.33645636,-0.6396338,5.863393,0.53137666,2.8357182,3.0450063,18.570835,3.4053378
-0.9,-1.8765211,5.921264,0.5426856,3.8999996,2.3999996,exploit,2,walking_up,3.6437504291534424,tensor(2.9517e-06),tensor(3.6438),-0.9,-1.8826951,5.933107,0.54295695,3.8999996,2.4999995,4.324967861175537,0.010038625,-0.7585472,-1.3824016,6.024832,0.5480035,3.6084185,2.4981406,18.618658,0.36520398
-0.9,-1.8826951,5.933107,0.54295695,3.8999996,2.4999995,exploit,1,walking_left,3.6641316413879395,tensor(2.6495e-06),tensor(3.6641),-0.9,-1.8885603,5.944973,0.54322845,3.7999997,2.4999995,4.330234050750732,0.010046658,-0.49605078,-1.0088303,5.8389,0.6123551,3.593779,2.2834136,18.664062,1.0466306
-0.9,-1.8885603,5.944973,0.54322845,3.7999997,2.4999995,exploit,2,walking_up,3.7141263484954834,tensor(2.2197e-06),tensor(3.7141),-0.9,-1.8941323,5.956863,0.54350007,3.7999997,2.5999994,4.335237979888916,0.01004024,-0.7525888,-1.3282638,5.98557,0.7176201,4.0696197,2.0598183,18.707352,0.7390688
-0.9,-1.8941323,5.956863,0.54350007,3.7999997,2.5999994,exploit,2,walking_up,3.733198642730713,tensor(1.9813e-06),tensor(3.7332),-0.9,-1.8994256,5.9687767,0.5437718,3.7999997,2.6999993,4.339993476867676,0.010042911,-0.6660204,-1.2119763,6.0029883,0.6840061,3.3562362,2.6425505,18.748482,0.7507603
-0.9,-1.8994256,5.9687767,0.5437718,3.7999997,2.6999993,exploit,1,walking_left,3.7543771266937256,tensor(1.7557e-06),tensor(3.7544),-0.9,-1.9,5.9807143,0.54404366,3.6999998,2.6999993,4.344511985778809,0.010045199,-0.21208513,-0.5463352,5.763858,0.7538122,3.6409862,2.6765885,18.78762,2.419679
-0.9,-1.9,5.9807143,0.54404366,3.6999998,2.6999993,exploit,1,walking_left,3.8023793697357178,tensor(1.4250e-06),tensor(3.8024),-0.9,-1.9,5.992676,0.5443157,3.6,2.6999993,4.3450026512146,0.010042218,-0.6976506,-1.4523052,6.029911,0.58444166,3.4840257,2.9230583,18.791882,0.3141282
-0.9,-1.9,5.992676,0.5443157,3.6,2.6999993,exploit,1,walking_left,3.848764419555664,tensor(1.1366e-06),tensor(3.8488),-0.9,-1.9,6.004661,0.54458785,3.5,2.6999993,4.3450026512146,0.010046405,-0.91372716,-1.91475,6.0808535,0.6422345,3.4430716,2.8164458,18.791866,0.032312006
-0.9,-1.9,6.004661,0.54458785,3.5,2.6999993,exploit,5,doing_nothing,3.893385410308838,tensor(9.4788e-07),tensor(3.8934),-0.9,-1.9,5.956624,0.5448601,3.5,2.6999993,4.3450026512146,0.010044053,-0.8389531,-1.6992334,6.0201373,0.6463276,3.6882057,2.2885015,18.79187,0.26578352
-0.9,-1.9,5.956624,0.5448601,3.5,2.6999993,exploit,1,walking_left,3.903508186340332,tensor(9.3026e-07),tensor(3.9035),-0.9,-1.9,5.9685373,0.5451326,3.4,2.6999993,4.3450026512146,0.010043671,-0.5990765,-1.271822,5.8945365,0.653383,3.603364,2.3262682,18.791857,0.69272965
-0.9,-1.9,5.9685373,0.5451326,3.4,2.6999993,explore,3,walking_down,3.730390787124634,tensor(2.2944e-06),tensor(3.7304),-0.9,-1.9,5.9804745,0.54540515,3.4,2.5999994,4.3450026512146,0.010041039,-0.5323632,-0.9863556,5.931902,0.620333,3.167679,2.59627,18.791885,1.044726
-0.9,-1.9,5.9804745,0.54540515,3.4,2.5999994,exploit,1,walking_left,3.9662575721740723,tensor(7.0000e-07),tensor(3.9663),-0.9,-1.9,5.9924355,0.54567784,3.3000002,2.5999994,4.3450026512146,0.010040429,-0.8022864,-1.5376191,5.945479,0.5883811,3.8604136,1.8211197,18.791906,1.0702641
-0.9,-1.9,5.9924355,0.54567784,3.3000002,2.5999994,exploit,1,walking_left,4.015554428100586,tensor(4.8359e-07),tensor(4.0156),-0.9,-1.9,6.0044203,0.54595065,3.2000003,2.5999994,4.3450026512146,0.010043615,-0.9230633,-1.2575755,6.02834,0.5058205,3.0939484,2.4750538,18.791878,0.4485257
-0.9,-1.9,6.0044203,0.54595065,3.2000003,2.5999994,exploit,5,doing_nothing,4.06611967086792,tensor(2.4514e-07),tensor(4.0661),-0.9,-1.9,5.956385,0.54622364,3.2000003,2.5999994,4.3450026512146,0.010043259,-0.78017056,-1.5617443,6.080421,0.56811756,3.6456375,2.13683,18.791866,0.5623894
-0.9,-1.9,5.956385,0.54622364,3.2000003,2.5999994,exploit,1,walking_left,4.086313247680664,tensor(1.7968e-07),tensor(4.0863),-0.9,-1.9,5.968298,0.54649675,3.1000004,2.5999994,4.3450026512146,0.01004611,-0.82708716,-1.7158049,5.9652224,0.5204194,3.3279693,2.255128,18.791857,0.21346085
-0.9,-1.9,5.968298,0.54649675,3.1000004,2.5999994,explore,2,walking_up,3.93118953704834,tensor(7.7810e-07),tensor(3.9312),-0.9,-1.9,5.9802346,0.54677,3.1000004,2.6999993,4.3450026512146,0.010044156,-0.63898206,-1.3538228,6.02328,0.53749985,3.031698,2.5490978,18.791878,0.4039371
-0.9,-1.9,5.9802346,0.54677,3.1000004,2.6999993,exploit,1,walking_left,4.164669036865234,tensor(-1.7040e-07),tensor(4.1647),-0.9,-1.9,5.992195,0.5470434,3.0000005,2.6999993,4.3450026512146,0.010045206,-0.664334,-1.2933415,5.934372,0.5506823,2.9362533,2.41777,18.791857,0.5191201
-0.9,-1.9,5.992195,0.5470434,3.0000005,2.6999993,explore,5,doing_nothing,4.215232849121094,tensor(-3.7260e-07),tensor(4.2152),-0.9,-1.9,5.9442577,0.5473169,3.0000005,2.6999993,4.3450026512146,0.010045128,-0.9657614,-1.5152109,6.0989056,0.4753217,3.4585333,2.2402778,18.791836,0.606323
-0.9,-1.9,5.9442577,0.5473169,3.0000005,2.6999993,exploit,2,walking_up,4.240604400634766,tensor(-4.4548e-07),tensor(4.2406),-0.9,-1.9,5.9561462,0.54759055,3.0000005,2.7999992,4.3450026512146,0.010046983,-0.8860592,-1.6844407,6.0128345,0.5330097,3.760798,2.16986,18.791828,1.0283197
-0.9,-1.9,5.9561462,0.54759055,3.0000005,2.7999992,explore,5,doing_nothing,4.273501396179199,tensor(-5.5886e-07),tensor(4.2735),-0.9,-1.9,5.908497,0.5478644,3.0000005,2.7999992,4.3450026512146,0.01003971,-0.8685782,-1.8350691,6.0462627,0.5544009,3.683829,1.9716287,18.791903,1.1790584
-0.9,-1.9,5.908497,0.5478644,3.0000005,2.7999992,exploit,2,walking_up,4.299819469451904,tensor(-6.2860e-07),tensor(4.2998),-0.9,-1.9,5.920314,0.5481383,3.0000005,2.8999991,4.3450026512146,0.010045062,-0.7327915,-1.524143,6.053904,0.5407979,3.076202,2.5472574,18.79185,0.3228414
-0.9,-1.9,5.920314,0.5481383,3.0000005,2.8999991,explore,3,walking_down,4.131420135498047,tensor(3.2832e-07),tensor(4.1314),-0.9,-1.9,5.9321547,0.5484124,3.0000005,2.7999992,4.3450026512146,0.010046956,-0.8577526,-1.9595692,6.126004,0.39432773,3.4609249,2.5781016,18.791857,0.32821968
-0.9,-1.9,5.9321547,0.5484124,3.0000005,2.7999992,exploit,2,walking_up,4.361880779266357,tensor(-8.3259e-07),tensor(4.3619),-0.9,-1.9,5.944019,0.54868656,3.0000005,2.8999991,4.3450026512146,0.01004324,-0.72680813,-1.6847732,6.1035757,0.44121405,2.732357,2.8933406,18.791882,0.18893826
-0.9,-1.9,5.944019,0.54868656,3.0000005,2.8999991,explore,5,doing_nothing,4.397630214691162,tensor(-9.4846e-07),tensor(4.3976),-0.9,-1.9,5.8964667,0.5489609,3.0000005,2.8999991,4.3450026512146,0.010045434,-0.93404216,-1.94643,5.8967896,0.7223199,3.9906597,2.0328333,18.791853,1.7659955
-0.9,-1.9,5.8964667,0.5489609,3.0000005,2.8999991,exploit,2,walking_up,4.424017429351807,tensor(-1.0241e-06),tensor(4.4240),-0.9,-1.9,5.90826,0.5492354,3.0000005,2.999999,4.3450026512146,0.010043749,-0.9175423,-1.6165936,5.996863,0.3662454,3.017887,2.8287265,18.791853,0.15432559
-0.9,-1.9,5.90826,0.5492354,3.0000005,2.999999,exploit,2,walking_up,4.459709644317627,tensor(-1.1275e-06),tensor(4.4597),-0.9,-1.9,5.9200764,0.54951,3.0000005,3.099999,4.3450026512146,0.010041971,-1.1405697,-2.116909,5.944093,0.45424628,3.4974418,2.4850311,18.791885,0.7356838
-0.9,-1.9,5.9200764,0.54951,3.0000005,3.099999,explore,2,walking_up,4.285497188568115,tensor(-5.2971e-07),tensor(4.2855),-0.9,-1.9,5.9319167,0.5497848,3.0000005,3.1999989,4.3450026512146,0.010045507,-0.9623327,-1.7742945,5.9492474,0.46098742,2.841745,2.9909344,18.79186,0.097309075
-0.9,-1.9,5.9319167,0.5497848,3.0000005,3.1999989,explore,5,doing_nothing,4.52577018737793,tensor(-1.2897e-06),tensor(4.5258),-0.9,-1.9,5.8844614,0.5500597,3.0000005,3.1999989,4.3450026512146,0.010041757,-1.2040555,-1.8377583,6.0292063,0.291092,3.8135533,2.571542,18.79187,1.2387972
-0.9,-1.9,5.8844614,0.5500597,3.0000005,3.1999989,explore,0,walking_right,4.365434646606445,tensor(-5.9654e-07),tensor(4.3654),-0.9,-1.9,5.89623,0.5503347,3.1000004,3.1999989,4.3450026512146,0.01003845,-1.212068,-2.1745675,5.941816,0.5123571,3.2588167,3.152362,18.791956,0.19796962
-0.9,-1.9,5.89623,0.5503347,3.1000004,3.1999989,exploit,2,walking_up,4.541093826293945,tensor(-1.3294e-06),tensor(4.5411),-0.9,-1.9,5.908023,0.5506099,3.1000004,3.2999988,4.3450026512146,0.010047033,-0.94650155,-1.9927562,5.845141,0.406298,3.2171206,3.1585999,18.791828,0.06791441
-0.9,-1.9,5.908023,0.5506099,3.1000004,3.2999988,explore,2,walking_up,4.349255084991455,tensor(-7.6430e-07),tensor(4.3493),-0.9,-1.9,5.919839,0.5508852,3.1000004,3.3999987,4.3450026512146,0.010045327,-0.79051197,-1.7799448,5.8599324,0.6741245,3.6541662,2.5766249,18.791842,1.0325673
-0.9,-1.9,5.919839,0.5508852,3.1000004,3.3999987,exploit,2,walking_up,4.583138942718506,tensor(-1.3771e-06),tensor(4.5831),-0.9,-1.9,5.931679,0.55116063,3.1000004,3.4999986,4.3450026512146,0.010043296,-0.9287822,-1.9839468,5.898498,0.5055502,3.417907,3.1311054,18.791874,0.24712624
-0.9,-1.9,5.931679,0.55116063,3.1000004,3.4999986,exploit,2,walking_up,4.604013442993164,tensor(-1.3755e-06),tensor(4.6040),-0.9,-1.9,5.943542,0.5514362,3.1000004,3.5999985,4.3450026512146,0.010042661,-0.9326107,-1.74157,5.9523387,0.6571008,3.0407588,3.5843513,18.791866,0.042468492
-0.9,-1.9,5.943542,0.5514362,3.1000004,3.5999985,exploit,1,walking_left,4.626749038696289,tensor(-1.4033e-06),tensor(4.6267),-0.9,-1.9,5.955429,0.5517119,3.0000005,3.5999985,4.3450026512146,0.010042176,-1.0165399,-2.051844,6.0603914,0.21913284,3.314789,3.7213144,18.791885,0.26943964
-0.9,-1.9,5.955429,0.5517119,3.0000005,3.5999985,exploit,1,walking_left,4.659569263458252,tensor(-1.4525e-06),tensor(4.6596),-0.9,-1.9,5.96734,0.55198777,2.9000006,3.5999985,4.3450026512146,0.010042388,-0.9443774,-2.1596038,5.9332647,0.4287134,3.2036722,3.61707,18.791885,0.17523928
-0.9,-1.9,5.96734,0.55198777,2.9000006,3.5999985,exploit,1,walking_left,4.682863712310791,tensor(-1.4181e-06),tensor(4.6829),-0.9,-1.9,5.9792747,0.55226374,2.8000007,3.5999985,4.3450026512146,0.01004575,-0.78045917,-1.8480507,5.8158646,0.5840722,3.0035868,3.7998939,18.791842,0.12787376
-0.9,-1.9,5.9792747,0.55226374,2.8000007,3.5999985,exploit,1,walking_left,4.70766544342041,tensor(-1.3285e-06),tensor(4.7077),-0.9,-1.9,5.9912333,0.5525399,2.7000008,3.5999985,4.3450026512146,0.0100445,-0.8499506,-1.9426774,5.9514933,0.5891395,3.1428514,3.66533,18.79186,0.20775366
-0.9,-1.9,5.9912333,0.5525399,2.7000008,3.5999985,exploit,1,walking_left,4.732993125915527,tensor(-1.2411e-06),tensor(4.7330),-0.9,-1.9,6.003216,0.55281615,2.6000009,3.5999985,4.3450026512146,0.010044462,-0.98441565,-2.3223932,5.8819823,0.45523468,3.2494483,3.4517643,18.791853,0.648499
-0.9,-1.9,6.003216,0.55281615,2.6000009,3.5999985,exploit,5,doing_nothing,4.7532196044921875,tensor(-1.1019e-06),tensor(4.7532),-0.9,-1.9,5.95519,0.55309254,2.6000009,3.5999985,4.3450026512146,0.010040215,-1.1165355,-2.4953313,5.9570556,0.7508725,3.1338282,3.4916735,18.791874,0.7290647
-0.9,-1.9,5.95519,0.55309254,2.6000009,3.5999985,exploit,1,walking_left,4.743277072906494,tensor(-1.0154e-06),tensor(4.7433),-0.9,-1.9,5.9671006,0.5533691,2.500001,3.5999985,4.3450026512146,0.0100419605,-0.9645148,-2.1565588,5.8940206,0.5368542,2.9645333,3.7901235,18.791878,0.3243751
-0.9,-1.9,5.9671006,0.5533691,2.500001,3.5999985,exploit,1,walking_left,4.753094673156738,tensor(-8.8238e-07),tensor(4.7531),-0.9,-1.9,5.979035,0.5536458,2.400001,3.5999985,4.3450026512146,0.010042245,-0.9100833,-1.6907916,6.004562,0.66678524,2.8267922,3.1387162,18.791885,0.45429525
-0.9,-1.9,5.979035,0.5536458,2.400001,3.5999985,explore,2,walking_up,4.573763370513916,tensor(-2.4616e-07),tensor(4.5738),-0.9,-1.9,5.990993,0.5539226,2.400001,3.6999984,4.3450026512146,0.010046087,-0.9198635,-1.7278693,6.174992,0.7009842,3.4079485,2.5265975,18.791836,2.4799066
-0.9,-1.9,5.990993,0.5539226,2.400001,3.6999984,explore,5,doing_nothing,4.764472007751465,tensor(-6.1423e-07),tensor(4.7645),-0.9,-1.9,5.943065,0.5541996,2.400001,3.6999984,4.3450026512146,0.010043952,-1.0715533,-2.6471682,5.996043,0.46806458,2.9790835,3.4792123,18.791866,0.9728626
-0.9,-1.9,5.943065,0.5541996,2.400001,3.6999984,explore,3,walking_down,4.56704568862915,tensor(-2.3694e-07),tensor(4.5670),-0.9,-1.9,5.9549513,0.5544767,2.400001,3.5999985,4.3450026512146,0.01004655,-1.0346584,-2.1616726,6.0199404,0.53626394,3.1373796,3.278106,18.791845,0.73458946
-0.9,-1.9,5.9549513,0.5544767,2.400001,3.5999985,explore,1,walking_left,4.525970935821533,tensor(-2.1687e-07),tensor(4.5260),-0.9,-1.9,5.9668612,0.5547539,2.3000011,3.5999985,4.3450026512146,0.010041803,-1.0090375,-2.2550485,5.926864,0.6204369,2.9203563,3.4254103,18.791874,0.5545933
-0.9,-1.9,5.9668612,0.5547539,2.3000011,3.5999985,exploit,1,walking_left,4.736191749572754,tensor(-4.8138e-07),tensor(4.7362),-0.9,-1.9,5.978795,0.5550313,2.2000012,3.5999985,4.3450026512146,0.010045676,-0.99793935,-2.2840962,6.0160418,0.4382066,2.5617037,3.4659584,18.79185,0.31618243
-0.9,-1.9,5.978795,0.5550313,2.2000012,3.5999985,explore,1,walking_left,4.547345161437988,tensor(-8.0321e-08),tensor(4.5473),-0.9,-1.9,5.9907527,0.5553088,2.1000013,3.5999985,4.3450026512146,0.010043056,-0.758037,-1.6522567,5.9938197,0.6234031,2.9669976,2.6875348,18.791878,1.674396
-0.9,-1.9,5.9907527,0.5553088,2.1000013,3.5999985,explore,3,walking_down,4.581421375274658,tensor(-1.3211e-07),tensor(4.5814),-0.9,-1.9,6.002734,0.55558646,2.1000013,3.4999986,4.3450026512146,0.0100431545,-1.0566688,-2.2480614,5.9813647,0.5372226,1.6758273,3.9839923,18.79187,0.55566204
-0.9,-1.9,6.002734,0.55558646,2.1000013,3.4999986,exploit,5,doing_nothing,4.720753192901611,tensor(-3.3046e-07),tensor(4.7208),-0.9,-1.9,5.9547124,0.5558643,2.1000013,3.4999986,4.3450026512146,0.010042028,-1.095686,-2.2465317,6.0827866,0.59886974,2.4799664,3.2185068,18.791882,0.3948686
-0.9,-1.9,5.9547124,0.5558643,2.1000013,3.4999986,exploit,1,walking_left,4.6967363357543945,tensor(-3.0396e-07),tensor(4.6967),-0.9,-1.9,5.966622,0.5561422,2.0000014,3.4999986,4.3450026512146,0.01004226,-0.8273668,-1.9989138,5.949947,0.6786286,1.6723185,4.2439766,18.791882,0.6910071
-0.9,-1.9,5.966622,0.5561422,2.0000014,3.4999986,explore,1,walking_left,4.50666618347168,tensor(5.2577e-08),tensor(4.5067),-0.9,-1.9,5.978555,0.55642027,1.9000014,3.4999986,4.3450026512146,0.010045987,-0.8201304,-1.9099236,6.1545663,0.43062764,1.5986347,4.043463,18.791845,0.4402065
